BULKLOAD data/sortedData_3_10_1000.txt 1000
QUERY 182972910 602195484 577186345
QUERY 1332009490 720705463 1595993152
QUERY 1533499281 2025753319 78359216
QUERY 1018041598 1848096107 1727952741
INSERT 1285204732 1043193047 1789954107
QUERY 1617869388 1927454328 1676314462
QUERY 48756839 1905296803 1631670179
QUERY 960188534 1594769883 1817049764
QUERY 916900482 974015827 1179695789
QUERY 853052348 1973780246 2029824950
QUERY 726371155 1927495994 292218004
QUERY 92210306 1101331249 1756297406
QUERY 1470593630 177312851 2105210525
QUERY 81524254 1299674542 1240308703
QUERY 465388817 1380353874 469076709
QUERY 910405173 1401931224 427989957
QUERY 254286555 682584444 64146443
QUERY 1637840187 700287639 102524643
QUERY 950881304 1221389873 1173002606
QUERY 2051136296 503576844 1327376358
QUERY 2057303251 318219345 1381501676
QUERY 224090859 1399689571 344446575
QUERY 544785682 407693082 1903050703
QUERY 9853611 2027613268 579339449
QUERY 1376941062 100603786 1408960629
QUERY 1746493000 2078058823 136952725
QUERY 1026488339 990217934 104451352
QUERY 1191467935 1517776061 1609084755
QUERY 1243465264 1082820025 1776594722
QUERY 1967513926 1365180540 1540383426
QUERY 1204127369 119496664 684395173
QUERY 1822037642 1723843001 1054621031
QUERY 1623382200 365628097 301123857
QUERY 941653426 1838538884 19260646
QUERY 1537036707 699551842 812097690
QUERY 1894917715 1467681758 1583784404
QUERY 422096878 1096169641 246891629
INSERT 1533731556 482855591 796774279
QUERY 2126497922 917688989 975830465
QUERY 1630387677 554290596 1467963981
INSERT 73073872 593970942 1816571866
QUERY 1206124925 2010576449 141108157
QUERY 2036025872 217410071 1242410664
QUERY 672655340 1900553541 400000569
QUERY 342146590 1723578341 672563970
QUERY 249381210 162039621 24712294
QUERY 1936248728 239321960 1311942471
QUERY 457306959 1344308314 1602535438
QUERY 661176716 1631424368 814426937
QUERY 702969162 1775798748 384977644
QUERY 1926411641 1812718902 505593010
QUERY 390868264 2123016228 660420424
QUERY 1678558501 847549551 746418654
QUERY 157230909 175544746 479663071
QUERY 1827524435 2102497640 919191847
INSERT 2146460984 885877630 692747340
QUERY 1207677522 1601403881 1901913787
QUERY 1198348349 623182818 122293504
QUERY 855320512 20336956 1335077589
QUERY 1845716951 1821115873 1010014811
QUERY 14933990 1499150323 1910210050
QUERY 1664423428 242588954 1849552528
QUERY 46546697 520267150 407222236
QUERY 704004896 574608357 702561212
QUERY 1346941484 628257755 991505661
QUERY 501772890 1781999754 150517567
QUERY 379366797 698312496 717293418
INSERT 280571161 964772036 212604560
QUERY 228217069 551201745 1907712995
QUERY 103407747 2024052883 1281532005
QUERY 2026594057 424745702 1025020172
QUERY 1130543363 263707074 524581324
QUERY 618169288 124836726 653408603
QUERY 951426815 813274570 1390543437
INSERT 2087080541 1111697764 594238122
QUERY 1549287499 1266405989 585054493
QUERY 799937350 2083538309 98361895
QUERY 1106059479 241909610 1051858969
QUERY 258351057 348960639 2004426774
QUERY 475112415 1738314332 946853277
QUERY 1119003344 2121312901 6244267
QUERY 1618634034 222624230 1179740887
QUERY 2123309484 932686300 1597003997
QUERY 1747603680 851943242 477353313
QUERY 236698281 195811230 215056583
QUERY 1207677522 1601403881 1901913787
QUERY 1281852601 1638137490 2016686751
QUERY 1101513929 1801979802 1315634022
QUERY 1948468605 803866975 1660091013
QUERY 1958754242 1976944871 1853703705
QUERY 558163299 1053470261 1846590546
QUERY 1207677522 1601403881 1901913787
QUERY 625954644 1562600760 1972757332
QUERY 1841960436 1730705545 2006111240
QUERY 439870337 379805082 1861525073
QUERY 2081049830 136611344 1348622942
QUERY 1378252426 279799989 1717005220
QUERY 1416112118 805833125 414735006
QUERY 625728906 2138704485 243253491
QUERY 1597141723 1981208324 207026272
QUERY 447053428 507946550 1429841549
QUERY 2073785404 333582338 628974580
QUERY 2136993993 532124708 1465184640
QUERY 695953418 2120477024 241586596
QUERY 1657698714 1290718621 1720998632
QUERY 1292413412 1794292538 1209734969
QUERY 1285228804 1789376348 502278611
QUERY 1131359211 1821066342 537322532
QUERY 201017568 1106539274 1206924492
QUERY 992209118 533424260 1186896499
QUERY 562395735 1607774548 78374295
QUERY 2068500008 15432240 1783428367
QUERY 1326943192 1926408450 57301739
QUERY 415522325 1799560997 332238283
QUERY 890736080 784313709 892942263
QUERY 1093959831 859233082 829033430
QUERY 1034514500 484238046 1775473788
QUERY 1219407971 2416949 12260289
QUERY 1921918122 1776741536 1114928820
QUERY 25222833 1245644428 1812247776
QUERY 364218554 1914634040 2143521443
QUERY 886773875 1455171288 2048915955
QUERY 995392138 1498700766 1906313656
QUERY 179428992 336038662 1903541879
QUERY 505631809 294124046 1927203630
QUERY 1110500615 33393479 1022973969
QUERY 795875404 1633640703 338318526
QUERY 1009176105 1718999488 368968726
QUERY 493717246 1377819101 3000745
QUERY 1152973979 404378446 1666153348
QUERY 1661084821 1738394660 2067936271
QUERY 1647190800 680720613 1916928191
QUERY 1014588264 1661186396 153406910
QUERY 1787047613 1327006762 872603948
QUERY 885799631 1314218593 1281830857
QUERY 106717035 1800204784 601102565
INSERT 858817480 905197267 789786667
QUERY 1530203776 1799698760 138694467
QUERY 505185185 2028720897 2020432100
QUERY 2081362124 636453333 363304213
QUERY 500845035 80895403 373328854
QUERY 72323807 1072210621 1820496778
QUERY 1737564713 62215301 1329996873
QUERY 87710492 765275953 1298519963
QUERY 991039875 878273679 987706141
QUERY 978610417 1101457716 22800096
QUERY 783368690 1102520059 2044897763
QUERY 223991218 1681092018 1871024612
QUERY 795751585 1273381339 1316467175
QUERY 719885386 1649760492 596516649
QUERY 1022089159 1626250262 1669679262
QUERY 1752223725 254003001 2138097522
QUERY 400029408 1335445327 773041078
QUERY 493259254 550082436 1606483460
QUERY 1330024424 170135033 1837106632
QUERY 1683085845 992105692 1668959279
QUERY 1569822750 775799924 874213496
INSERT 1256637523 455190817 1840272174
QUERY 2094275175 921343722 679667702
INSERT 1321373130 2015113030 1966850398
QUERY 312626004 1691010975 2093083092
QUERY 1275623868 1200011510 1464324766
QUERY 448655209 725321612 725987631
QUERY 304089172 1303455736 35005211
QUERY 2109177003 642529393 1111022472
QUERY 758816155 1701160292 2014428725
QUERY 2130794395 1239036029 1884661237
QUERY 1035317824 1187797756 707134463
QUERY 319796227 2139108589 1707552322
QUERY 1383176859 346087920 1157702075
QUERY 1402182467 610548850 632968966
QUERY 1945374698 469823178 1162708955
QUERY 592784195 500467702 1727720801
QUERY 1517244564 450395738 1583274723
QUERY 669698030 610329159 1942980210
QUERY 2026594057 424745702 1025020172
QUERY 1035772280 1603976589 1158415463
QUERY 728854158 1347314031 966250050
INSERT 1145205081 1436073228 264259027
QUERY 2016288904 700431024 972776387
QUERY 1237053542 1102713256 560413640
QUERY 632651476 1204754116 1384095820
QUERY 1714190589 432581694 1080267053
QUERY 536759994 725835793 1050585931
INSERT 1454689951 250416315 1961130270
QUERY 1249719851 820499051 1302256352
QUERY 361142034 863007257 730747124
QUERY 1909443370 854155594 1656527645
QUERY 236698281 195811230 215056583
QUERY 980941928 763738850 1214652761
QUERY 1751412755 1274198051 1135195107
QUERY 448655209 725321612 725987631
QUERY 511702305 2084420925 1937477084
QUERY 499964088 1791209251 399498610
QUERY 841501660 48256747 1065399089
QUERY 1430123840 1242255018 1187427397
INSERT 1313092356 1487568549 1709302541
QUERY 374138644 365862802 576279545
QUERY 942232734 419237027 292594697
QUERY 241486253 2055653639 2094305829
QUERY 2056665155 1340157793 1369678468
QUERY 1168624446 2063425708 1477154716
QUERY 1869827259 1577145265 1313491578
QUERY 350573633 460547410 1208622409
QUERY 1358435936 799361939 1181240269
INSERT 563919268 603329994 1716342079
QUERY 2097951318 1943410399 1669411305
QUERY 668792426 256332306 84926174
QUERY 868235 634116550 494354298
QUERY 677870460 932026304 496060028
QUERY 627317601 588891682 1481941250
QUERY 133819542 2001629122 1718169091
QUERY 1287027522 1438671358 1620539565
QUERY 1291554098 1655035325 1905241081
QUERY 1249152986 1683213486 141413008
QUERY 183696503 1034673608 429084797
QUERY 1822037642 1723843001 1054621031
QUERY 240094112 1481163338 321244823
QUERY 429363923 547772603 1238138000
QUERY 189145861 441755106 264220500
QUERY 2135529840 668715677 1090488193
QUERY 1793268534 279731515 945432610
QUERY 113940765 1359071153 412455579
QUERY 989757691 1996887566 977293863
QUERY 1118768300 2071902322 1365127877
INSERT 1803572714 519855461 219611422
QUERY 483831922 1654920354 543534110
QUERY 487073847 1750829613 1693485026
QUERY 349121784 1470796522 110341087
QUERY 1643699316 418860386 1550824882
QUERY 1803572714 519855461 219611422
QUERY 1826668206 1773901111 1645753768
QUERY 1036019574 771330580 1228744914
QUERY 1712576836 388691207 128991610
QUERY 253531372 14672986 2116327147
QUERY 592784195 500467702 1727720801
QUERY 1023457753 364686248 1309383303
QUERY 1472447563 1225114254 616197297
QUERY 1369520631 1665728802 327727208
QUERY 1129525515 1448636640 1418408182
QUERY 79065186 1360478499 604263370
QUERY 2071211407 736247834 464246570
QUERY 746349250 441767868 1122336503
QUERY 759602472 229458810 1959093094
QUERY 1284057009 1809602179 818066845
QUERY 1049335355 2077455365 136516640
QUERY 1967513926 1365180540 1540383426
QUERY 161477504 1475690294 1935718902
QUERY 1376941062 100603786 1408960629
QUERY 1925612439 1882175406 8192177
QUERY 1285204732 1043193047 1789954107
QUERY 1137986534 2102245030 284426211
QUERY 1649085740 728946791 1684437265
QUERY 1000158795 780696108 1465306711
QUERY 1189641421 1025202362 1350490027
QUERY 485885139 1460648496 1034012754
QUERY 1840019304 1953161956 830365981
QUERY 29396595 1989510815 858420552
QUERY 1129525515 1448636640 1418408182
QUERY 1074631124 1771230314 1310086590
QUERY 1696680989 1088894220 636816346
QUERY 52775474 296596980 896925393
QUERY 2076418601 1983353247 1858219430
QUERY 740045205 411384235 964338323
QUERY 2090808743 1392918372 1878900615
QUERY 997478360 1639919711 1465169216
QUERY 1894372687 1766883647 2140636904
QUERY 494889758 895420237 807330510
QUERY 790610984 365762275 425419569
QUERY 357887558 1785960505 1269228964
QUERY 1295973386 730285967 1222939719
QUERY 1661754130 372519149 1883028423
QUERY 947642132 1611526430 640324331
QUERY 1268096489 581946369 1416904413
QUERY 1437603473 474142376 1251431993
QUERY 703452314 2039291641 1086745188
QUERY 1290765648 653376311 784849312
QUERY 1808549291 655117098 1953887977
QUERY 2075080919 1143871598 786185851
QUERY 1206266994 1420599300 1322633623
QUERY 828388027 1144278050 332266748
QUERY 769885308 1712958821 784851938
QUERY 1137638147 478307629 745792349
QUERY 925788343 895422529 875073927
QUERY 1045911095 1931296132 1397358309
QUERY 1324955580 1214563925 33545423
QUERY 1460055605 1800218707 1010618199
QUERY 1615662505 1659812472 1093511372
QUERY 1878363310 1669275091 1494215133
QUERY 945591870 1052505574 1553502024
QUERY 825943186 2096256014 118649704
QUERY 1513492924 1400773428 1234028617
QUERY 909023275 859610305 1106219823
QUERY 940924976 1387820331 231634111
QUERY 1456921757 1765316011 1147675940
QUERY 1039939850 1749245113 1077877531
QUERY 873199181 1766146081 1240554603
QUERY 1229999242 291079690 69114447
QUERY 937370163 2058657199 1973387981
QUERY 2097951318 1943410399 1669411305
QUERY 1840019304 1953161956 830365981
QUERY 933110197 6939507 740759355
INSERT 254482985 73085838 1484311977
QUERY 1511117184 1884412400 115000093
QUERY 503458793 1925473439 2094613281
QUERY 1548175878 2108675149 666043481
QUERY 1967513926 1365180540 1540383426
QUERY 111561842 1143019045 1392954929
QUERY 1086578938 994258732 372446127
QUERY 445531965 1882347288 395680905
QUERY 2136061967 447332955 1976990111
QUERY 1295166342 1057467587 1799878206
QUERY 1584455068 2030921910 1260119315
QUERY 1861853489 624486946 633295539
QUERY 429600672 75183084 1522704172
QUERY 452719204 998289394 178910561
QUERY 2061257849 2097141828 1564200628
QUERY 1793256508 993683397 2026929416
QUERY 933658045 1710025232 2015072947
QUERY 1898511210 1048293095 1157021711
QUERY 1480192729 567571860 967414985
QUERY 682394706 1724260435 1228501953
QUERY 1824792591 2034658020 1858977907
QUERY 638749365 1435604522 1384530417
QUERY 191860517 323791664 1357953447
QUERY 505185185 2028720897 2020432100
QUERY 1700313522 1874545820 1206674446
QUERY 328125640 1693522553 591895384
QUERY 1274290090 1003319595 74683913
QUERY 1482096427 951011538 1449789670
QUERY 43829331 1926700989 1789545183
QUERY 1292413412 1794292538 1209734969
QUERY 171520077 540442925 1085510586
QUERY 1985532441 1189849987 2065890721
QUERY 724025165 240959156 695991608
QUERY 448553188 1804238414 2046512901
QUERY 2006138722 1823796892 1785550551
QUERY 2067155530 1687496954 311581165
QUERY 1664423428 242588954 1849552528
QUERY 631663650 882048917 1973138049
QUERY 1015504388 1100516646 886272143
QUERY 1894372687 1766883647 2140636904
QUERY 990218900 1146957256 659514241
QUERY 243804735 737582315 1714330334
QUERY 1316250441 453413611 1718184346
QUERY 1809405071 1823028925 1876337631
QUERY 1338137859 494079526 2114790283
QUERY 428727645 16480401 173922406
QUERY 992277052 284665220 1998562957
QUERY 1339912188 2134379799 1255710412
QUERY 1628834882 2107945374 130811557
QUERY 1342342355 364267928 2067195931
QUERY 319796227 2139108589 1707552322
QUERY 1388858585 2020444942 244200539
QUERY 672928184 535547244 616896472
QUERY 726371155 1927495994 292218004
QUERY 1844447101 1651654098 658629397
QUERY 1852803193 796425834 980690626
QUERY 400979291 1335787072 904038755
QUERY 1735303145 1309031128 726697430
QUERY 970897969 1495744926 1624966488
QUERY 94379313 61333789 767341903
QUERY 631436699 398099836 1463279631
QUERY 1804289383 846930886 1681692777
QUERY 1643916512 1424139998 1366955609
QUERY 1438865740 1776088411 217852623
QUERY 815195092 1800099607 1881997004
QUERY 1909443370 854155594 1656527645
QUERY 978610417 1101457716 22800096
QUERY 217161528 1256273378 129834447
QUERY 1511648237 1651459982 1982050228
QUERY 800542899 129209936 456453040
INSERT 961429872 637148145 230065040
QUERY 828388027 1144278050 332266748
QUERY 849580744 1820432110 568534702
QUERY 336465782 861021530 278722862
QUERY 1917305981 575705360 194064088
QUERY 662013270 558898300 607115934
QUERY 1786912624 1297122750 1320885308
QUERY 134831532 733030161 1547202650
QUERY 1148865350 418204888 142064693
QUERY 748515749 1529531400 460467935
QUERY 1802221772 458817925 279154947
QUERY 376358898 1744893147 1659510631
QUERY 1873402509 1446596284 1076978683
QUERY 250380343 1608713501 1913372997
QUERY 1313091999 2124401106 1332952922
QUERY 1827524435 2102497640 919191847
QUERY 961552018 1832047207 1174370382
QUERY 1453525329 779437117 431384647
QUERY 1381401080 665233649 1771642553
QUERY 1136990390 1276749103 1992592676
QUERY 230320904 792480257 208246804
QUERY 522720505 602360709 1452967148
QUERY 19391558 955380708 2119790387
INSERT 1571670851 115688223 499803621
INSERT 547072870 1279733960 101864365
QUERY 1008457666 474625012 616250886
QUERY 932862806 1404515797 695748720
QUERY 1926411641 1812718902 505593010
QUERY 84180046 1364375237 277241650
QUERY 595439124 1727184765 1596808940
QUERY 1282551769 755539259 557987454
QUERY 1862292122 134591281 101323875
QUERY 981042964 32354938 1769283794
QUERY 484813807 1033316459 809372906
QUERY 277015484 2052278226 360895470
QUERY 1725270707 229138075 1526121818
QUERY 1129525515 1448636640 1418408182
QUERY 692380164 1984394266 493130983
QUERY 728001960 382069551 2018006244
QUERY 1826668206 1773901111 1645753768
QUERY 1189641421 1025202362 1350490027
QUERY 192042147 79038600 1223209299
QUERY 1647190800 680720613 1916928191
QUERY 991742780 1542106687 813592586
QUERY 1921918122 1776741536 1114928820
QUERY 235202254 833215350 1280311131
INSERT 27313951 1866832022 1112037058
QUERY 1979015720 476152433 1694887982
QUERY 1257429053 22399473 2080010279
QUERY 113543402 993293312 550472498
QUERY 235649157 1448703729 1679895436
QUERY 53372387 1373340062 1199688309
QUERY 1356479664 1538320675 1060121584
QUERY 1107332566 536359574 1751737835
QUERY 198628789 995234140 2021303708
QUERY 2082911627 1298406672 414908834
QUERY 1408202146 1731509249 1085148417
QUERY 1253178623 1980363384 165861316
QUERY 1365549625 1738396561 1158174022
QUERY 70811959 1958339256 239418990
QUERY 1401360897 1720882511 356044883
QUERY 1581969711 1249817382 90201929
QUERY 383174967 230891466 1408564037
QUERY 1338137859 494079526 2114790283
QUERY 266742132 852062759 996041386
QUERY 6731761 59353750 1572209261
INSERT 2017693006 1811628251 173030673
QUERY 1893913184 613803349 232411255
QUERY 506959639 1421449833 1924200848
QUERY 130578725 1155281354 1632995208
QUERY 1733876024 115907247 902044794
QUERY 1898086181 1485426265 1410945678
QUERY 1862292122 134591281 101323875
QUERY 7908687 1672747840 1565321394
QUERY 1591776790 63473287 186391879
QUERY 1215957035 85041265 750593112
INSERT 1240322619 236104672 1916931259
