BULKLOAD Testcases/TC_3/sortedData_3_10_1000.txt 1000
QUERY 1808878528 34872709 1925851686
QUERY 650448146 1507337269 1272352563
QUERY 1423927651 1878533455 1220356389
QUERY 644065981 1540223739 573338590
INSERT 1064745856 1297099192 164172921
QUERY 1480126620 1423614164 925716569
QUERY 1293092483 1783842893 280439440
QUERY 459452073 1582574872 2143622629
QUERY 1851271916 1184241955 1288670130
QUERY 1708046937 318322279 884863363
QUERY 675612783 348673127 852277725
QUERY 398929902 876232019 1530394873
QUERY 209106446 1075185952 902788841
QUERY 1041068505 208209189 228399370
QUERY 1343228341 2127679332 19050800
QUERY 190432845 1447829910 220110465
QUERY 1219899323 1100729320 1256241306
QUERY 1318647026 963085977 382504888
INSERT 215576690 1740880854 1167302786
INSERT 1890350237 1516396404 1357659066
QUERY 38326425 1038847328 810849685
QUERY 1219899323 1100729320 1256241306
QUERY 1280381421 104303297 1987068612
QUERY 2108684685 1569185170 1235324944
QUERY 1452111734 1419919622 1257279320
QUERY 1701370474 1393110632 268982666
QUERY 1079973683 419358167 1988138528
QUERY 995749261 2082114431 1028314942
QUERY 1762018260 910198975 633977322
QUERY 989196757 44017641 1552550260
QUERY 1354513569 913628881 1361880228
QUERY 1441751349 1476339659 535786324
QUERY 986706561 1670117712 1330573889
QUERY 1036387759 1510173642 1691827941
QUERY 1601424962 899943914 14629550
INSERT 1997802075 1300146652 1659559782
QUERY 1208660114 1626140557 1976800060
QUERY 1822802617 1464967418 1895954821
QUERY 394082509 842663465 1622738526
QUERY 1260204730 1508092308 197945676
INSERT 396996419 1708119318 710997894
QUERY 1900101012 950475700 1924481923
QUERY 1907270137 1372946400 1150112641
QUERY 903147431 1632427114 956387895
QUERY 566068155 686937840 1057585091
QUERY 770716644 1436003422 1020588592
INSERT 1259752676 133309674 1305469300
QUERY 96239585 17051750 690881522
QUERY 1895689450 28416729 999440423
QUERY 948218159 684838761 219147321
QUERY 1851574436 996738296 864805519
QUERY 566068155 686937840 1057585091
QUERY 812966670 1873558468 1809533290
QUERY 967518942 1382934051 1159347769
QUERY 1022825290 1423482127 1990228
INSERT 275438902 642181008 1418985978
QUERY 184650762 333836098 1383457230
QUERY 113262112 1632327832 125847379
QUERY 1650294276 273868148 590956488
QUERY 253006131 241012997 2006811111
QUERY 802798607 1622640621 2124844820
QUERY 586719500 1258710332 902779977
QUERY 1130656014 124920904 1544413827
QUERY 763896275 1015180906 1504189715
QUERY 926347722 856532703 1183986802
QUERY 445319847 1160767275 197519382
INSERT 1123562008 994070271 1442615848
QUERY 1003900688 792322031 1265827894
QUERY 45152004 441794497 67151771
QUERY 1680032244 1085572438 1139138761
QUERY 758381416 768879704 1833283601
QUERY 1716922756 873251159 2073166911
QUERY 1014216431 838181515 762811502
QUERY 238983205 326899300 837577006
QUERY 1774179297 730446259 1565067567
QUERY 1643993510 897002163 2085033239
QUERY 954069370 1983143592 738068885
QUERY 918779205 988141093 369082277
QUERY 890990554 211428664 1306248364
QUERY 1890350237 1516396404 1357659066
QUERY 1795999327 818696261 166709009
QUERY 1728693793 417698908 41210737
QUERY 337149536 1426997964 1060271435
QUERY 1135926130 342563765 1751184762
QUERY 1368224975 1050554510 210231796
QUERY 287706012 1183857337 215128949
QUERY 922010423 1094789712 22254042
QUERY 771792547 565857881 31490820
QUERY 1170062048 594963787 566465232
QUERY 1273818350 1971991326 379571796
INSERT 960433808 722135561 645560634
QUERY 1314093583 1733318703 1722265561
QUERY 584001167 2110523025 2011130881
QUERY 178045892 655106622 405745652
QUERY 1143797304 564291240 1817568134
QUERY 1000518295 374500417 1331380147
QUERY 886974185 1968476585 1275869856
QUERY 1708046937 318322279 884863363
QUERY 1741004274 1054206976 1992523997
QUERY 240319531 34948330 2042974650
INSERT 510226966 13010472 166450453
QUERY 1117125078 1908080959 706211009
QUERY 1784310831 1588446486 207532969
QUERY 1094507154 1601789028 1613130754
QUERY 426844321 975139575 1344666075
QUERY 896288528 610827374 1578951309
QUERY 35147262 1513163903 1538279810
QUERY 1164327776 2100756309 200457865
QUERY 1987722215 927574247 1461871506
QUERY 1669404475 1257861840 705797984
QUERY 171445091 1492285192 947899346
QUERY 504519744 1221524927 1543857974
QUERY 1722740971 506438889 688139850
QUERY 1127854377 1508111076 1768921716
QUERY 1858944022 321976038 2058155247
QUERY 1535220997 1007571707 1305768371
QUERY 1922196352 1357766410 1884814783
QUERY 1372428750 1914567342 662701852
QUERY 1778048971 1099462617 886198991
QUERY 1974620217 34239263 873632898
QUERY 378141639 219194765 1995702702
QUERY 157495369 185495783 38212331
QUERY 752829234 888074068 1218201270
QUERY 955532405 1794539834 256538938
QUERY 919240790 626947536 725081549
QUERY 1403673679 265641100 1740364308
QUERY 721049590 92678224 1732665633
QUERY 1738374530 20467487 1891481684
INSERT 1615011998 2133956562 1887949626
QUERY 958667248 747899523 972903812
QUERY 1229442750 2094677160 1956579238
QUERY 534177139 551006007 153067554
INSERT 1237816333 1519596527 1436391142
QUERY 1741180411 937127915 1528223440
QUERY 1418121827 1595276256 1461836831
QUERY 232006208 588564388 1876989865
QUERY 477405741 2079457003 1313947642
QUERY 1261141154 681457041 1162615999
QUERY 1680032244 1085572438 1139138761
QUERY 1528326819 648846996 1208916627
QUERY 1524088834 636489762 1326788998
QUERY 1572322292 837167604 187258676
INSERT 1425731992 2064248542 763398043
QUERY 1182054779 1707921374 901686154
QUERY 425330378 913768421 1503158851
QUERY 1016139660 438058214 781749793
QUERY 157495369 185495783 38212331
QUERY 2108868766 346355986 2146771520
QUERY 1571610164 787621918 1211724707
QUERY 1128489601 1991853060 891350243
QUERY 1786160981 977088286 1592290730
QUERY 442214153 1120964524 929779384
QUERY 1711529178 1540618039 653551995
INSERT 2125397972 363418220 378756834
QUERY 378044706 2037237404 1734240237
QUERY 798481296 1030626238 743245936
QUERY 1634596180 1302147485 1414736461
QUERY 1374472511 341653012 415805792
QUERY 1384914323 192162091 1160480225
QUERY 505823549 744041374 954015426
QUERY 1065771311 790658511 1007288636
QUERY 510226966 13010472 166450453
QUERY 13299754 2001500677 170180355
QUERY 1804776535 1094934488 2143749141
QUERY 132770559 1149983625 298807595
QUERY 1676083923 679350494 198626076
INSERT 1769425364 900979167 793629317
QUERY 1584287828 1697219547 1594812347
QUERY 779049652 1196485728 1838257978
QUERY 1430398865 43893065 615717564
QUERY 1710652052 8193391 1876369237
QUERY 115887677 1584369068 1818064994
INSERT 116235914 2016691070 26215592
QUERY 1395590405 1231304348 560382808
QUERY 1127854377 1508111076 1768921716
QUERY 846412925 291054674 298335442
QUERY 342228507 137577401 1733381437
QUERY 1741574828 1919783696 155221210
QUERY 1739590278 932912541 1680159326
QUERY 1490703721 1708097021 225525421
QUERY 2022112365 14276324 635385270
QUERY 1585957420 1025777427 900258240
QUERY 57158600 2070988657 1661977704
QUERY 556908607 948464112 961074297
QUERY 1064745856 1297099192 164172921
QUERY 4982253 590315380 154237750
QUERY 1860612669 1307328621 817258249
QUERY 831534573 727250472 1034430496
QUERY 1311526385 1780064385 1865905011
QUERY 1851241283 786592390 561148639
QUERY 2043906438 1332136923 1061055406
QUERY 1798804054 616178157 148802400
QUERY 406632783 1550589214 1592323660
QUERY 693027747 157502613 734451609
QUERY 763561887 1966848442 516540546
QUERY 11557661 2144967085 943928477
QUERY 36278638 113744493 1635654443
QUERY 1065462541 1078032165 972822764
QUERY 547868998 1609364621 592750688
QUERY 1877083529 1302036946 1267440674
QUERY 1960468421 884760134 1953681915
QUERY 127249938 1158141699 1794004122
QUERY 230617458 991466264 143797105
QUERY 2128754750 1764726088 244902745
QUERY 2077608482 1878693154 1276749486
QUERY 1624971170 1625204233 2093104094
QUERY 1822703975 1409319750 1032703208
QUERY 845687981 1287237982 287264675
QUERY 1659449124 1406103198 1667117657
QUERY 1360710431 644718119 1522988260
QUERY 329261229 942284352 129248652
INSERT 958123964 1629602058 883850922
QUERY 991133726 201107084 1250442831
QUERY 1652920680 734036236 2079498273
QUERY 1289999769 271434996 1540990542
QUERY 1676283443 1718511865 1444808924
QUERY 1086510433 1854596696 533296678
QUERY 802375376 1023156035 145525731
QUERY 2064376041 1292305440 1262506256
QUERY 1481397637 2135183507 985053314
QUERY 100511112 1122961584 481954609
QUERY 2123765289 1139279788 1360909880
QUERY 1036730053 273352465 453813353
QUERY 1403673679 265641100 1740364308
QUERY 406632783 1550589214 1592323660
QUERY 942114773 974011497 1164741056
QUERY 1300696575 1520750722 913716826
QUERY 1828759668 1850428111 1565424320
QUERY 661878706 115212958 662282331
QUERY 208184344 2114661167 226633338
QUERY 1609817185 562930550 513527653
QUERY 628980720 1141797762 2046830912
QUERY 1130656014 124920904 1544413827
QUERY 1001499950 1200685183 1906923171
QUERY 424539382 1329868677 1974843540
QUERY 1680032244 1085572438 1139138761
QUERY 1423855777 2005586330 1849688592
QUERY 215732597 970867972 447944880
QUERY 347292144 268325163 2080991345
QUERY 220476054 1628681713 750574340
QUERY 1675281349 1488590712 1812660618
QUERY 1698110147 1124379133 1155181896
QUERY 1205352468 581853726 221628641
QUERY 943390390 1045014885 191462394
QUERY 566061763 681592523 342853413
QUERY 918779205 988141093 369082277
QUERY 2135048696 1879277949 624326551
QUERY 793978821 1120669870 665969699
QUERY 1169630578 1063775580 1291049815
QUERY 271657359 1077381477 817594934
QUERY 1088619452 217534049 1405978270
QUERY 275438902 642181008 1418985978
INSERT 1177478320 517896080 753655140
QUERY 748754509 1550751884 1713921578
QUERY 193374999 1620202156 1403858154
QUERY 2001050075 1247765357 1539033451
QUERY 437918146 2066155940 361117965
INSERT 349155222 1208928605 869014756
QUERY 794384618 1814692175 920665588
INSERT 123133092 51061084 149810732
QUERY 918303049 1504195583 1927760759
QUERY 226151260 1837264910 530684290
QUERY 1117283149 697402508 1271624115
QUERY 1017753931 1420146831 430492464
QUERY 1112845495 1559230868 330402427
INSERT 45847804 741131028 1085486531
QUERY 717401183 1810620316 1813258525
QUERY 661403275 1785514965 2044120484
QUERY 1358655658 150558830 1542755122
QUERY 956215597 864074764 71138827
QUERY 230617458 991466264 143797105
QUERY 341559166 1463886002 592629976
QUERY 1394773536 313074269 1659967352
QUERY 1732828059 331623012 1605186790
QUERY 2145111691 2060006211 836866246
QUERY 1893487231 399347552 769535447
QUERY 2101728406 496013802 1270139069
QUERY 1185749539 1949205232 407250583
QUERY 1784233822 1553418889 264999577
QUERY 59566051 1340208853 1499263731
QUERY 1946138912 748086859 179664357
QUERY 440745620 759327867 1485213280
QUERY 1627589102 679933938 577760238
INSERT 1175947740 1847899308 351673399
QUERY 442736554 236506708 375722474
QUERY 1314177482 1169300384 428831239
QUERY 1008579225 320552069 1206433185
QUERY 1078162663 701680850 1059359167
QUERY 1013700477 412666638 1353164275
QUERY 885719154 1547621436 1145268938
QUERY 1895611944 1238211001 1457199256
QUERY 2050060252 1487040032 973853413
QUERY 1000518295 374500417 1331380147
QUERY 1223289593 1826870225 982269108
QUERY 426283062 1882000625 510306026
QUERY 1989639833 1024056270 864011638
QUERY 130751874 1025417826 1324496310
QUERY 1626493153 242182575 432282476
QUERY 1475888161 387454222 349721785
QUERY 2037319920 350975761 1354929842
QUERY 1775546420 2128330798 1646645176
QUERY 9467554 1192619 659343432
QUERY 1954758254 366196786 1749014167
QUERY 1611875047 2013311836 886141926
QUERY 704396180 1068309115 25144423
QUERY 1350402729 1730571003 2041563432
QUERY 266962982 1720420014 457387255
QUERY 438234405 994316210 1402828620
QUERY 2008817697 1561246944 1083598761
QUERY 675698677 1906333058 1671683343
QUERY 1090034420 1562739316 1839120669
QUERY 1155672910 1262675102 1319114332
QUERY 976180183 1051727732 1211923262
QUERY 1478886244 914606720 1014560447
QUERY 1452794853 1820873489 1518434479
QUERY 774972070 271851704 1532581110
QUERY 1446310352 552802616 1165202345
QUERY 913757387 1004475497 300848453
QUERY 1939806393 528034108 30088674
INSERT 641211082 169815495 1060759306
QUERY 442255813 129620730 1944515584
QUERY 260441804 1706247063 1801101691
QUERY 111150913 895291361 1730857890
QUERY 280138038 2000405360 1707066258
QUERY 2097540117 1916604581 106497522
QUERY 1669806002 1720695013 1192312151
QUERY 134599960 198902853 451063048
QUERY 378930673 924033402 476894786
QUERY 804670156 150301289 360266755
QUERY 1337432420 1484174184 1701635145
QUERY 2060543487 1671608474 762527301
QUERY 744521426 705985626 1256447104
QUERY 1820566515 129060589 1880028718
QUERY 654956399 952600291 1914009352
QUERY 5221205 433848148 1527572760
QUERY 184759268 362335547 1783609379
QUERY 495751629 1336322313 455357831
QUERY 1874895635 81548589 1413689252
QUERY 1266552358 795367851 1475296280
QUERY 744436360 136224628 1279261043
INSERT 1909998808 789075790 1870115615
QUERY 1250204727 2127254271 498782915
QUERY 134908646 278074983 169182075
QUERY 1205352468 581853726 221628641
QUERY 1818274895 1157614451 649987661
QUERY 718734966 866412217 734370870
QUERY 870595498 1345607786 282802570
QUERY 5434537 400847024 1210123867
QUERY 1708906782 543119613 722723818
QUERY 891905894 804798579 1426554751
QUERY 1759326893 74273438 818019073
QUERY 1724284481 253945327 331801593
QUERY 1942650171 1181767201 1665899857
QUERY 1653099785 83403631 68241236
QUERY 448858884 277163138 1882162509
QUERY 802375376 1023156035 145525731
QUERY 201984623 1846588975 1036876423
QUERY 1643993510 897002163 2085033239
QUERY 1820566515 129060589 1880028718
QUERY 24951252 1696874686 1222135423
QUERY 727751560 186323977 1432510134
QUERY 1881369019 1720654703 1260045735
QUERY 1815919193 821473023 324959472
QUERY 1595711086 2063219468 943625389
QUERY 79649730 1510370237 965146075
QUERY 1480253559 1019312439 1765106218
QUERY 1868026564 246429847 821715775
QUERY 117723692 1432233767 1412825353
QUERY 729704262 881576215 1925628478
INSERT 992282802 1710003842 1864095155
QUERY 1037733673 1955122319 191522597
QUERY 1928692205 1198129173 1301120669
QUERY 1245997331 170889777 742250049
QUERY 1346471435 1655109449 1446238817
QUERY 1985053535 1563252600 114738498
QUERY 1274831648 336664663 1833609028
QUERY 474622016 739284601 1075959281
QUERY 337149536 1426997964 1060271435
QUERY 907599186 1305134638 358157877
QUERY 532130541 467147654 1431118082
INSERT 1160855462 576672040 1918758159
QUERY 691568603 1282637822 1473191509
QUERY 1981595141 894680197 1439567537
QUERY 1538063720 704756528 506090388
QUERY 1632536486 1343353890 1417750976
QUERY 495751629 1336322313 455357831
INSERT 1134200541 1025512823 279383735
QUERY 875359215 1098267741 393490485
QUERY 950886493 2067309459 844228189
QUERY 15488239 815680536 674801181
QUERY 1505659523 984273106 1698425505
QUERY 1421842386 1523399648 1294649466
QUERY 285849622 1290840897 441626610
QUERY 39106222 2001702883 469304996
QUERY 1970626264 1210326920 464023523
QUERY 656541456 1565444292 613590531
QUERY 1802337001 422350901 353272557
QUERY 1094756010 2085275051 1274913415
QUERY 2137855254 461453265 2021119982
QUERY 114773353 440318577 892577819
QUERY 157251605 588605794 831387083
QUERY 1078162663 701680850 1059359167
QUERY 576327004 1598395725 684665758
QUERY 1664639307 1971879890 2035916979
QUERY 983189341 546377088 1508272477
QUERY 986705677 1242272732 878177077
QUERY 822116660 1554182528 658561306
QUERY 394984661 2032728435 421575599
QUERY 1997071329 1559358549 1411832752
QUERY 828406359 2140622244 1489010837
QUERY 104983618 1895902196 2043750629
QUERY 442644069 1846615158 1002464519
QUERY 97253603 52822609 1436825687
QUERY 932908358 834219449 410992352
QUERY 832567951 297438640 172877324
QUERY 1051419358 1277409379 2123671255
QUERY 1411352551 1436990353 885813144
QUERY 1617421034 1750263601 1474464544
QUERY 1351524975 1917616134 1222288699
QUERY 2023955198 201566358 235068482
QUERY 1562961501 1430155235 1445126661
QUERY 234758695 1429764021 1179936675
QUERY 2042249719 1838975004 517548276
QUERY 500950761 935933261 1253965122
QUERY 1825310334 1319549568 1585325024
QUERY 413211504 1380499338 1146278929
QUERY 1791827771 25758045 1780842330
QUERY 1262499084 768202093 1887079834
QUERY 1240739269 186187717 827815142
QUERY 828406359 2140622244 1489010837
QUERY 420196957 1487251093 347470695
QUERY 416505155 1259840045 1558766965
QUERY 708943271 12230560 1274494670
QUERY 1260398480 387619004 1326018784
QUERY 963725494 1834675003 345692218
QUERY 1173507361 1804688655 1587204117
QUERY 2013438674 1455740652 1772092654
QUERY 1946122080 524594037 346410126
QUERY 1604059055 1230927838 1773805508
QUERY 1961850343 891402500 1768232106
QUERY 8367463 2111369142 1903032567
QUERY 1590223922 1937998870 984592104
QUERY 1324377352 397611931 1443594001
QUERY 1110743256 1926175908 1012408864
QUERY 1017753931 1420146831 430492464
QUERY 1013700477 412666638 1353164275
QUERY 963816181 1261701967 1945685400
QUERY 1954052863 1713052033 1021568219
QUERY 1174826164 1482887355 1887183117
QUERY 5930024 2119568590 683751304
